The movie does such an excellent job of critiquing itself at every faltering half-step of its development that criticizing feels more like commiserating .	2
Mindless yet impressively lean spinoff of last summer 's bloated effects fest The Mummy Returns .	1
It takes a really long , slow and dreary time to dope out what TUCK EVERLASTING is about .	2
If you 're the kind of parent who enjoys intentionally introducing your kids to films which will cause loads of irreparable damage that years and years of costly analysis could never fix , I have just one word for you - -- Decasia	2
In the end , there is n't much to it .	2
... it was n't the subject matter that ultimately defeated the film ... It was the unfulfilling , incongruous , `` wait a second , did I miss something ? ''	2
Proof once again that if the filmmakers just follow the books , they ca n't go wrong .	1
Philosophically , intellectually and logistically a mess .	2
This is an action movie with an action icon who 's been all but decommissioned .	2
Features Fincher 's characteristically startling visual style and an almost palpable sense of intensity .	1
... a guiltless film for nice evening out .	1
Not even Steven Spielberg has dreamed up such blatant and sickening product placement in a movie .	2
The feature-length stretch ... strains the show 's concept .	2
Passion , melodrama , sorrow , laugther , and tears cascade over the screen effortlessly ...	1
Hardly a film that comes along every day .	1
During The Tuxedo 's 90 minutes of screen time , there is n't one true ` Chan moment ' .	2
The major problem with Windtalkers is that the bulk of the movie centers on the wrong character .	2
Though filmed partly in Canada , Paid in Full has clever ways of capturing inner-city life during the Reagan years .	1
A film of delicate interpersonal dances .	1
Knockaround Guys plays like a student film by two guys who desperately want to be Quentin Tarantino when they grow up .	2
The fourth `` Pokemon '' is a diverting -- if predictable -- adventure suitable for a matinee , with a message that cautions children about disturbing the world 's delicate ecological balance .	1
There 's nothing exactly wrong here , but there 's not nearly enough that 's right .	2
Undoubtedly the scariest movie ever made about tattoos .	1
Brings together some of the biggest names in Japanese anime , with impressive results .	1
Though her fans will assuredly have their funny bones tickled , others will find their humor-seeking dollars best spent elsewhere .	2
Audiences are advised to sit near the back and squint to avoid noticing some truly egregious lip-non-synching , but otherwise the production is suitably elegant .	1
Familiar but utterly delightful .	1
The gags are often a stitch .	1
It 's a testament to De Niro and director Michael Caton-Jones that by movie 's end , we accept the characters and the film , flaws and all .	1
A tour de force of modern cinema .	1
Like any good romance , Son of the Bride , proves it 's never too late to learn .	1
Assured , vital and well wrought , the film is , arguably , the most accomplished work to date from Hong Kong 's versatile Stanley Kwan .	1
Delivers roughly equal amounts of beautiful movement and inside information .	1
The movie has a script ( by Paul Pender ) made of wood , and it 's relentlessly folksy , a procession of stagy set pieces stacked with binary oppositions .	2
This enthralling documentary ... is at once playful and haunting , an in-depth portrait of an iconoclastic artist who was fundamentally unknowable even to his closest friends .	1
Beware the quirky Brit-com .	2
A period story about a Catholic boy who tries to help a Jewish friend get into heaven by sending the audience straight to hell .	2
Unfortunately , Carvey 's rubber-face routine is no match for the insipid script he has crafted with Harris Goldberg .	2
It 's sweet .	1
A vibrant , colorful , semimusical rendition .	1
If you go , pack your knitting needles .	2
More sophisticated and literate than such pictures usually are ... an amusing little catch .	1
Rarely does a film so graceless and devoid of merit as this one come along .	2
Spielberg 's realization of a near-future America is masterful .	1
Cox creates a fluid and mesmerizing sequence of images to match the words of Nijinsky 's diaries .	1
I like it .	1
Big Fat Liar is little more than Home Alone raised to a new , self-deprecating level .	2
A French film with a more down-home flavor .	1
This submarine drama earns the right to be favorably compared to Das Boot .	1
The entire cast is first-rate , especially Sorvino .	1
( Caine ) proves once again he has n't lost his touch , bringing off a superb performance in an admittedly middling film .	1
In his latest effort , Storytelling , Solondz has finally made a movie that is n't just offensive -- it also happens to be good .	1
The most ingenious film comedy since Being John Malkovich .	1
Even if it is generally amusing from time to time , I Spy has all the same problems the majority of action comedies have .	2
A weird and wonderful comedy .	1
A truly wonderful tale combined with stunning animation .	1
Fans of critics ' darling band Wilco will marvel at the sometimes murky , always brooding look of I Am Trying to Break Your Heart .	1
It makes me feel weird \/ Thinking about all the bad things in the world \/ Like puppies with broken legs \/ And butterflies that die \/ And movies starring pop queens	2
What the movie lacks in action it more than makes up for in drama , suspense , revenge , and romance .	1
Despite its promising cast of characters , Big Trouble remains a loosely tied series of vignettes which only prove that ` zany ' does n't necessarily mean ` funny . '	2
Gaghan captures the half-lit , sometimes creepy intimacy of college dorm rooms , a subtlety that makes the silly , over-the-top coda especially disappointing .	2
The rollerball sequences feel sanitised and stagey .	2
Highly engaging .	1
It makes compelling , provocative and prescient viewing .	1
Can be viewed as pure composition and form -- film as music	1
This may be the first cartoon ever to look as if it were being shown on the projection television screen of a sports bar .	2
Alternating between facetious comic parody and pulp melodrama , this smart-aleck movie ... tosses around some intriguing questions about the difference between human and android life .	1
A headline-fresh thriller set among orthodox Jews on the West Bank , Joseph Cedar 's Time Of Favor manages not only to find a compelling dramatic means of addressing a complex situation , it does so without compromising that complexity .	1
Nothing too deep or substantial .	2
Too much of Nemesis has a tired , talky feel .	2
Quitting offers piercing domestic drama with spikes of sly humor .	1
It 's pretty linear and only makeup-deep , but Bogdanovich ties it together with efficiency and an affection for the period .	1
It 's hard to imagine anyone managing to steal a movie not only from charismatic rising star Jake Gyllenhaal but also from accomplished Oscar winners Susan Sarandon , Dustin Hoffman and Holly Hunter , yet newcomer Ellen Pompeo pulls off the feat with aplomb .	1
It does n't make for great cinema , but it is interesting to see where one 's imagination will lead when given the opportunity .	2
The script by David Koepp is perfectly serviceable and because he gives the story some soul ... he elevates the experience to a more mythic level .	1
If you 're content with a clever pseudo-bio that manages to have a good time as it doles out pieces of the famous director 's life , Eisenstein delivers .	1
The entire movie establishes a wonderfully creepy mood .	1
By the end of the movie , you 're definitely convinced that these women are spectacular .	1
The film is like sitting in a downtown cafe , overhearing a bunch of typical late-twenty-somethings natter on about nothing , and desperately wishing you could change tables .	2
I thought the relationships were wonderful , the comedy was funny , and the love ` real ' .	1
Rewarding .	1
Impresses as a skillfully assembled , highly polished and professional adaptation ... just about as chilling and unsettling as ` Manhunter ' was .	1
But it was n't .	2
Plot , characters , drama , emotions , ideas -- all are irrelevant to the experience of seeing The Scorpion King .	2
Everybody loves a David and Goliath story , and this one is told almost entirely from David 's point of view .	1
Jackass is a vulgar and cheap-looking version of Candid Camera staged for the Marquis de Sade set .	2
To say that this vapid vehicle is downright doltish and uneventful is just as obvious as telling a country skunk that he has severe body odor .	2
... a delightfully unpredictable , hilarious comedy with wonderful performances that tug at your heart in ways that utterly transcend gender labels .	1
Call me a cynic , but there 's something awfully deadly about any movie with a life-affirming message .	2
It could have been something special , but two things drag it down to mediocrity -- director Clare Peploe 's misunderstanding of Marivaux 's rhythms , and Mira Sorvino 's limitations as a classical actress .	2
Ms. Hutchins is talented enough and charismatic enough to make us care about Zelda 's ultimate fate .	1
( Russell ) makes good B movies ( The Mask , The Blob ) , and The Scorpion King more than ably meets those standards .	1
Neither the funniest film that Eddie Murphy nor Robert De Niro has ever made , Showtime is nevertheless efficiently amusing for a good while .	1
With or without the sex , a wonderful tale of love and destiny , told well by a master storyteller	1
It is definitely worth seeing .	1
The film is all over the place , really .	2
Everything about Girls Ca n't Swim , even its passages of sensitive observation , feels secondhand , familiar -- and not in a good way .	2
See it .	1
A psychic journey deep into the very fabric of Iranian ... life .	1
Takes you by the face , strokes your cheeks and coos beseechingly at you : slow down , shake off your tensions and take this picture at its own breezy , distracted rhythms .	1
A dull , dumb and derivative horror film .	2
Would Benigni 's Italian Pinocchio have been any easier to sit through than this hastily dubbed disaster ?	2
Bring tissues .	1
One of those films that seems tailor made to air on pay cable to offer some modest amusements when one has nothing else to watch .	2
Chris Columbus ' sequel is faster , livelier and a good deal funnier than his original .	1
The movie is brilliant , really .	1
Sex ironically has little to do with the story , which becomes something about how lame it is to try and evade your responsibilities and that you should never , ever , leave a large dog alone with a toddler .	2
Satin Rouge is not a new , or inventive , journey , but it 's encouraging to see a three-dimensional , average , middle-aged woman 's experience of self-discovery handled with such sensitivity .	1
One regards Reign of Fire with awe .	1
Stealing Harvard does n't care about cleverness , wit or any other kind of intelligent humor .	2
There are flaws , but also stretches of impact and moments of awe ; we 're wrapped up in the characters , how they make their choices , and why .	1
Starts off witty and sophisticated and you want to love it -- but filmmaker Yvan Attal quickly writes himself into a corner .	2
The Cat 's Meow marks a return to form for director Peter Bogdanovich ...	1
Once folks started hanging out at the barbershop , they never wanted to leave .	1
Dogtown is hollow , self-indulgent , and - worst of all - boring .	2
Of all the Halloween 's , this is the most visually unappealing .	2
By turns very dark and very funny .	1
Here is a divine monument to a single man 's struggle to regain his life , his dignity and his music .	1
It has the requisite faux-urban vibe and hotter-two-years-ago rap and R&B names and references .	2
... a light , yet engrossing piece .	1
Muccino seems to be exploring the idea of why human beings long for what they do n't have , and how this gets us in trouble .	1
The re - enactments , however fascinating they may be as history , are too crude to serve the work especially well .	2
Ultimately too repellent to fully endear itself to American art house audiences , but it is notable for its stylistic austerity and forcefulness .	2
A sensitive , cultivated treatment of Greene 's work as well as a remarkably faithful one .	1
Any reasonably creative eighth-grader could have written a more credible script , though with the same number of continuity errors .	2
Any attempts at nuance given by the capable cast is drowned out by director Jon Purdy 's sledgehammer sap .	2
Stuffed to the brim with ideas , American instigator Michael Moore 's film is a rambling examination of American gun culture that uses his usual modus operandi of crucifixion through juxtaposition .	1
As violent , profane and exploitative as the most offensive action flick you 've ever seen .	2
Despite Besson 's high-profile name being Wasabi 's big selling point , there is no doubt that Krawczyk deserves a huge amount of the credit for the film 's thoroughly winning tone .	1
Harks back to a time when movies had more to do with imagination than market research .	1
Clever and unflinching in its comic barbs , Slap Her is a small but rewarding comedy that takes aim at contemporary southern adolescence and never lets up .	1
There might be some sort of credible gender-provoking philosophy submerged here , but who the hell cares ?	2
`` Frailty '' offers chills much like those that you get when sitting around a campfire around midnight , telling creepy stories to give each other the willies .	1
( Lin Chung 's ) voice is rather unexceptional , even irritating ( at least to this Western ear ) , making it awfully hard to buy the impetus for the complicated love triangle that develops between the three central characters .	2
But for the most part , The Weight of Water comes off as a two-way time-switching myopic mystery that stalls in its lackluster gear of emotional blandness .	2
As the sulking , moody male hustler in the title role , ( Franco ) has all of Dean 's mannerisms and self-indulgence , but none of his sweetness and vulnerability .	2
What enlivens this film , beyond the astute direction of Cardoso and beautifully detailed performances by all of the actors , is a note of defiance over social dictates .	1
A very good film sits in the place where a masterpiece should be .	1
Reggio and Glass put on an intoxicating show .	1
A light , engaging comedy that fumbles away almost all of its accumulated enjoyment with a crucial third act miscalculation .	2
Shot in rich , shadowy black-and-white , Devils chronicles , with increasingly amused irony , the relationship between reluctant captors and befuddled captives .	1
My only wish is that Celebi could take me back to a time before I saw this movie and I could just skip it .	2
Earnest , unsubtle and Hollywood-predictable , Green Dragon is still a deeply moving effort to put a human face on the travail of thousands of Vietnamese .	1
This gorgeous epic is guaranteed to lift the spirits of the whole family .	1
Though Harris is affecting at times , he can not overcome the sense that Pumpkin is a mere plot pawn for two directors with far less endearing disabilities .	2
Although largely a heavy-handed indictment of parental failings and the indifference of Spanish social workers and legal system towards child abuse , the film retains ambiguities that make it well worth watching .	1
As gamely as the movie tries to make sense of its title character , there remains a huge gap between the film 's creepy , clean-cut Dahmer ( Jeremy Renner ) and fiendish acts that no amount of earnest textbook psychologizing can bridge .	2
The Way Home is an ode to unconditional love and compassion garnered from years of seeing it all , a condition only the old are privy to , and ... often misconstrued as weakness .	1
Tries too hard to be funny in a way that 's too loud , too goofy and too short of an attention span .	2
Thoughtless , random , superficial humour and a lot of very bad Scouse accents	2
A mawkish self-parody that plays like some weird Masterpiece Theater sketch with neither a point of view nor a compelling reason for being .	2
A movie in which two not very absorbing characters are engaged in a romance you ca n't wait to see end .	2
One senses in World Traveler and in his earlier film that Freundlich bears a grievous but obscure complaint against fathers , and circles it obsessively , without making contact .	2
A movie like The Guys is why film criticism can be considered work .	2
Nothing more than an amiable but unfocused bagatelle that plays like a loosely-connected string of acting-workshop exercises .	2
The powder blues and sun-splashed whites of Tunis make an alluring backdrop for this sensuous and spirited tale of a prim widow who finds an unlikely release in belly-dancing clubs .	1
In old-fashioned screenwriting parlance , Ms. Shreve 's novel proved too difficult a text to ` lick , ' despite the efforts of a first-rate cast .	2
At every opportunity to do something clever , the film goes right over the edge and kills every sense of believability ... all you have left is a no-surprise series of explosions and violence while Banderas looks like he 's not trying to laugh at how bad it	2
I walked away from this new version of E.T. just as I hoped I would -- with moist eyes .	1
An annoying orgy of excess and exploitation that has no point and goes nowhere .	2
A coming-of-age film that avoids the cartoonish cliches and sneering humor of the genre as it provides a fresh view of an old type -- the uncertain girl on the brink of womanhood .	1
Once he starts learning to compromise with reality enough to become comparatively sane and healthy , the film becomes predictably conventional .	2
It made me realize that we really have n't had a good cheesy B-movie playing in theaters since ... well ... since last week 's Reign of Fire .	2
In its own way , Joshua is as blasphemous and nonsensical as a Luis Bunuel film without the latter 's attendant intelligence , poetry , passion , and genius .	2
What makes the movie special is its utter sincerity .	1
You may think you have figured out the con and the players in this debut film by Argentine director Fabian Bielinsky , but while you were thinking someone made off with your wallet .	2
The kind of movie that comes along only occasionally , one so unconventional , gutsy and perfectly executed it takes your breath away .	1
... a triumph of emotionally and narratively complex filmmaking .	1
It 's a perfect show of respect to just one of those underrated professionals who deserve but rarely receive it .	1
White has n't developed characters so much as caricatures , one-dimensional buffoons that get him a few laughs but nothing else .	2
The film just might turn on many people to opera , in general , an art form at once visceral and spiritual , wonderfully vulgar and sublimely lofty -- and as emotionally grand as life .	1
A surprisingly charming and even witty match for the best of Hollywood 's comic-book adaptations .	1
A meatier deeper beginning and\/or ending would have easily tipped this film into the `` A '' range , as is , it 's a very very strong `` B + . ''	1
What we have here is n't a disaster , exactly , but a very handsomely produced let-down .	2
Leave it to John Sayles to take on developers , the Chamber of Commerce , tourism , historical pageants , and commercialism all in the same movie ... without neglecting character development for even one minute .	1
A fascinating examination of the joyous , turbulent self-discovery made by a proper , middle-aged woman .	1
All leather pants & augmented boobs , Hawn is hilarious as she tries to resuscitate the fun-loving libertine lost somewhere inside the conservative , handbag-clutching Sarandon .	1
Brings to a spectacular completion one of the most complex , generous and subversive artworks of the last decade .	1
Watching Austin Powers in Goldmember is like binging on cotton candy .	1
None of this is very original , and it is n't particularly funny .	2
Smart , sassy interpretation of the Oscar Wilde play .	1
The closest thing to the experience of space travel	1
Writer\/director Alexander Payne ( Election ) and his co-writer Jim Taylor brilliantly employ their quirky and fearless ability to look American angst in the eye and end up laughing .	1
A deft , delightful mix of sulky teen drama and overcoming-obstacles sports-movie triumph .	1
Klein , charming in comedies like American Pie and dead-on in Election , delivers one of the saddest action hero performances ever witnessed .	2
One of the finest , most humane and important Holocaust movies ever made .	1
Demme finally succeeds in diminishing his stature from Oscar-winning master to lowly studio hack .	2
Satisfyingly scarifying , fresh and old-fashioned at the same time .	1
Aside from the fact that the film idiotically uses the website feardotcom.com or the improperly hammy performance from poor Stephen Rea , the film gets added disdain for the fact that it is nearly impossible to look at or understand .	2
The 3-D vistas from orbit , with the space station suspended like a huge set of wind chimes over the great blue globe , are stanzas of breathtaking , awe-inspiring visual poetry .	1
Grating and tedious .	2
Spectacular in every sense of the word , even if you don ' t know an Orc from a Uruk-Hai .	1
Absurdities and cliches accumulate like lint in a fat man 's navel .	2
Uneven , self-conscious but often hilarious spoof .	1
Everyone should be able to appreciate the wonderful cinematography and naturalistic acting .	1
One ca n't shake the feeling that Crossroads is nothing more than an hour-and-a-half-long commercial for Britney 's latest album .	2
It 's both sitcomishly predictable and cloying in its attempts to be poignant .	2
The movie is undone by a filmmaking methodology that 's just experimental enough to alienate the mainstream audience while ringing cliched to hardened indie-heads .	2
Anyone who suffers through this film deserves , at the very least , a big box of consolation candy .	2
On top of a foundering performance , ( Madonna 's ) denied her own athleticism by lighting that emphasizes every line and sag .	2
The picture 's fascinating byways are littered with trenchant satirical jabs at the peculiar egocentricities of the acting breed .	1
Singer\/composer Bryan Adams contributes a slew of songs -- a few potential hits , a few more simply intrusive to the story -- but the whole package certainly captures the intended , er , spirit of the piece .	1
It wo n't hold up over the long haul , but in the moment , Finch 's tale provides the forgettable pleasures of a Saturday matinee .	1
There is greatness here .	1
Its initial excitement settles into a warmed over pastiche .	2
Fessenden continues to do interesting work , and it would be nice to see what he could make with a decent budget .	1
As action-adventure , this space-based homage to Robert Louis Stevenson 's Treasure Island fires on all plasma conduits .	1
Limps along on a squirm-inducing fish-out-of-water formula that goes nowhere and goes there very , very slowly .	2
The mushy finale turns John Q into a movie-of-the-week tearjerker .	1
Great dragons !	1
Laughably , irredeemably awful .	2
A positively thrilling combination of ethnography and all the intrigue , betrayal , deceit and murder of a Shakespearean tragedy or a juicy soap opera .	1
What 's infuriating about Full Frontal is that it 's too close to real life to make sense .	2
A lot of fun , with an undeniable energy sparked by two actresses in their 50s working at the peak of their powers .	1
Evelyn may be based on a true and historically significant story , but the filmmakers have made every effort to disguise it as an unimaginative screenwriter 's invention .	2
A little more intensity and a little less charm would have saved this film a world of hurt .	2
To paraphrase a line from another Dickens ' novel , Nicholas Nickleby is too much like a fragment of an underdone potato .	2
An imponderably stilted and self-consciously arty movie .	2
`` Cremaster 3 '' should come with the warning `` For serious film buffs only ! ''	1
Lazy , miserable and smug .	2
There 's a great deal of corny dialogue and preposterous moments .	2
The creative animation work may not look as fully ` rendered ' as Pixar 's industry standard , but it uses lighting effects and innovative backgrounds to an equally impressive degree .	1
Lots of effort and intelligence are on display but in execution it is all awkward , static , and lifeless rumblings .	2
So exaggerated and broad that it comes off as annoying rather than charming .	2
Leigh is n't breaking new ground , but he knows how a daily grind can kill love .	1
Decent but dull .	2
I 've yet to find an actual Vietnam War combat movie actually produced by either the North or South Vietnamese , but at least now we 've got something pretty damn close .	1
But it could be , by its art and heart , a necessary one .	1
It 's packed with adventure and a worthwhile environmental message , so it 's great for the kids .	1
They cheapen the overall effect .	2
Argento , at only 26 , brings a youthful , out-to-change-the-world aggressiveness to the project , as if she 's cut open a vein and bled the raw film stock .	1
Why did they deem it necessary to document all this emotional misery ?	2
... very funny , very enjoyable ...	1
What makes it worth watching is Quaid 's performance .	1
Ferrara 's strongest and most touching movie of recent years .	1
The locations go from stark desert to gorgeous beaches .	1
What ( Frei ) gives us ... is a man who uses the damage of war -- far more often than the warfare itself -- to create the kind of art shots that fill gallery shows .	1
The movie is ingenious fun .	1
Director Alfonso Cuaron gets vivid , convincing performances from a fine cast , and generally keeps things going at a rapid pace , occasionally using an omniscient voice-over narrator in the manner of French New Wave films .	1
It 's a movie that accomplishes so much that one viewing ca n't possibly be enough .	1
Almost peerlessly unsettling .	2
A fifty car pileup of cliches .	2
It celebrates the group 's playful spark of nonconformity , glancing vividly back at what Hibiscus grandly called his ` angels of light . '	1
What ` Blade Runner ' would 've looked like as a low-budget series on a UHF channel .	2
... somehow manages to escape the shackles of its own cliches to be the best espionage picture to come out in weeks .	1
An inventive , absorbing movie that 's as hard to classify as it is hard to resist .	1
Elaborate special effects take centre screen , so that the human story is pushed to one side .	1
An incredibly irritating comedy about thoroughly vacuous people ... manages to embody the worst excesses of nouvelle vague without any of its sense of fun or energy .	2
More likely to have you scratching your head than hiding under your seat .	2
Deepa Mehta provides an accessible introduction as well as some intelligent observations on the success of Bollywood in the Western world .	1
The screenplay is hugely overwritten , with tons and tons of dialogue -- most of it given to children .	2
What makes Esther Kahn so demanding is that it progresses in such a low-key manner that it risks monotony .	2
Yes , but also intriguing and honorable , a worthwhile addition to a distinguished film legacy .	1
It 's not particularly well made , but since I found myself howling more than cringing , I 'd say the film works .	1
Sweet and memorable film .	1
Offers a persuasive look at a defeated but defiant nation in flux .	1
A little melodramatic , but with enough hope to keep you engaged .	1
It 's a powerful though flawed movie , guaranteed to put a lump in your throat while reaffirming Washington as possibly the best actor working in movies today .	1
A yawn-provoking little farm melodrama .	2
That rare movie that works on any number of levels -- as a film of magic and whimsy for children , a heartfelt romance for teenagers and a compelling argument about death , both pro and con , for adults .	1
I liked the movie , but I know I would have liked it more if it had just gone that one step further .	1
Good actors have a radar for juicy roles -- there 's a plethora of characters in this picture , and not one of them is flat .	1
Kapur fails to give his audience a single character worth rooting for ( or worth rooting against , for that matter ) .	2
But the 2002 film does n't really believe in it , and breaks the mood with absurdly inappropriate ` comedy ' scenes .	2
Yet it 's not quite the genre-busting film it 's been hyped to be because it plays everything too safe .	2
Where This was lazy but enjoyable , a formula comedy redeemed by its stars , That is even lazier and far less enjoyable .	2
Wedding feels a bit anachronistic .	2
Though it goes further than both , anyone who has seen The Hunger or Cat People will find little new here , but a tasty performance from Vincent Gallo lifts this tale of cannibal lust above the ordinary .	1
A sleep-inducingly slow-paced crime drama with clumsy dialogue , heavy-handed phoney-feeling sentiment , and an overly-familiar set of plot devices .	2
Hugh Grant , who has a good line in charm , has never been more charming than in About a Boy .	1
Knows how to make our imagination wonder .	1
For every articulate player , such as skateboarder Tony Hawk or BMX rider Mat Hoffman , are about a half dozen young Turks angling to see how many times they can work the words `` radical '' or `` suck '' into a sentence .	2
The story suffers a severe case of oversimplification , superficiality and silliness .	2
A fake street drama that keeps telling you things instead of showing them .	2
... too sappy for its own good .	2
Contrived , awkward and filled with unintended laughs , the film shows signs that someone other than the director got into the editing room and tried to improve things by making the movie go faster .	2
The film 's strength is n't in its details , but in the larger picture it paints - of a culture in conflict with itself , with the thin veneer of nationalism that covers our deepest , media-soaked fears .	1
A worthwhile documentary , whether you 're into rap or not , even if it may still leave you wanting more answers as the credits roll .	1
This is pure , exciting moviemaking .	1
Collapses after 30 minutes into a slap-happy series of adolescent violence .	2
Obvious , obnoxious and didactic burlesque .	2
It 's sort of a 21st century morality play with a Latino hip hop beat .	1
As a director , Paxton is surprisingly brilliant , deftly sewing together what could have been a confusing and horrifying vision into an intense and engrossing head-trip .	1
Clare Peploe 's airless movie adaptation could use a little American Pie-like irreverence .	2
Coy but exhilarating , with really solid performances by Ving Rhames and Wesley Snipes .	1
While the performances are often engaging , this loose collection of largely improvised numbers would probably have worked better as a one-hour TV documentary .	2
Charlotte Sometimes is a gem .	1
Enticing and often funny documentary .	1
A wild ride of a movie that keeps throwing fastballs .	1
can be as tiresome as 9 seconds of Jesse Helms ' anti- Castro rhetoric , which are included	2
I love the opening scenes of a wintry New York City in 1899 .	1
Astonishingly skillful and moving ... it could become a historically significant work as well as a masterfully made one .	1
Boomers and their kids will have a Barrie good time .	1
It does n't flinch from its unsettling prognosis , namely , that the legacy of war is a kind of perpetual pain .	2
works on the whodunit level as its larger themes get lost in the murk of its own making	2
Steven Soderbergh 's digital video experiment is a clever and cutting , quick and dirty look at modern living and movie life .	1
The Piano Teacher is not an easy film .	2
Davis ... gets vivid performances from her cast and pulls off some deft Ally McBeal-style fantasy sequences .	1
It offers a glimpse of the Solomonic decision facing Jewish parents in those turbulent times : to save their children and yet to lose them .	1
-- that the ` true story ' by which All the Queen 's Men is allegedly `` inspired '' was a lot funnier and more deftly enacted than what 's been cobbled together onscreen .	2
If you grew up on Scooby -- you 'll love this movie .	1
Schnieder bounces around with limp wrists , wearing tight tummy tops and hip huggers , twirling his hair on his finger and assuming that 's enough to sustain laughs ...	2
Good performances and a realistic , non-exploitive approach make Paid in Full worth seeing .	1
If you come from a family that eats , meddles , argues , laughs , kibbitzes and fights together , then go see this delightful comedy .	1
Made to be Jaglomized is the Cannes Film Festival , the annual Riviera spree of flesh , buzz , blab and money .	2
Cusack 's just brilliant in this .	1
( D ) espite its familiar subject matter , Ice Age is consistently amusing and engrossing ...	1
Eerily accurate depiction of depression .	2
- greaseballs mob action-comedy .	2
A brutal and funny work .	1
