What is the historical relationship of Catholic Church and bingo ?	6
How was the element calcium named ?	6
What crooner joined The Andrews Sisters for Pistol Packin Mama ?	3
What piano company claims its product is the `` Instrument of the immortals '' ?	3
When did the Bounty mutiny take place ?	5
What novel inspired the movie BladeRunner ?	1
What is a transistor ?	6
What is a film starring Jude Law ?	1
What Hollywood dog died in the arms of Jean Harlow in 1932	1
What are the most common elements in the Earth 's crust ?	1
How much would it cost to purchase a 2-foot-square party tent , with sides , ?	5
What actress has received the most Oscar nominations ?	3
What are equity securities ?	6
What is gymnophobia ?	6
How many years do fossils take to form ?	5
Where is the Orinoco ?	4
What was the name of the `` Little Rascals '' dog ?	1
What city boasts Penn 's Landing , on the banks of the Delaware river ?	4
What Broadway musical was inspired by Cervantes 's Don Quixote ?	1
What is the origin of the word , JJ .	6
How many hostages were killed in the Entebbe raid ?	5
How you can raise your IQ ?	6
What does INRI stand for when used on Jesus ' cross ?	2
Who produces Spumante ?	3
Who earns their money the hard way ?	3
Who founded the People 's Temple Commune ?	3
What athlete makes the most money from sports merchandise sales ?	3
How many bends are there in a standard paper clip ?	5
Who discovered electricity ?	3
What part of your body contains the corpus callosum ?	1
Who was the first American in space ?	3
What two South American countries do n't border Brazil ?	4
What album put The Beatles on the cover of Time in 1967 ?	1
What poem contains the line , `` grow old with me the best is yet to be '' .	1
What is a dental root canal ?	6
What war did the Wanna-Go-Home Riots occur after ?	1
What is the busiest air travel season ?	5
What 's the colored part of the eye called ?	1
What are hook worms ?	6
Where is the Rose Bowl played ?	4
Which Japanese car maker had its biggest percentage of sale in the domestic market ?	3
Who is the mayor of Marbella ?	3
What sun-blasted , 14-mile wide valley is just north of the Mojave desert ?	4
In what year did Thatcher become prime minister ?	5
How many months does it take the moon to revolve around the Earth ?	5
Where are the 49 steps ?	4
In what year was De Gaulle elected president of France ?	5
Who sings the themes for `` Dawson 's Creek '' and `` Felicity '' ?	3
Who directed `` Jaws '' ?	3
On what T.V. show could Tom Terrific be found ?	1
What Indian tribe is F Troop perpetually doing battle with ?	3
Where did Indian Pudding come from ?	6
Why do some clothing labels say `` Use a nonchlorine bleach '' ?	6
How many colonies were involved in the American Revolution ?	5
What is the name of the city that Maurizio Pellegrin lives in ?	4
Where can I find pictorial directions on how to build a very simple treehouse ?	4
What game 's board shows the territories of Irkutsk , Yakutsk and Kamchatka ?	1
What is the name of the managing director of Apricot Computer ?	3
What is the occupation of Nicholas Cage ?	3
Why do horseshoes bring luck ?	6
What is the 401	6
What causes pneumonia ?	6
What are the three winter months in the southern hemisphere ?	5
What does gringo mean ?	6
What country contains Africa 's northernmost point ?	4
What therapy attempts to elicit the `` primal scream '' ?	1
Where is the Kalahari desert ?	4
Which Ventura County police department seized the largest cocaine shipment in it 's history ?	3
What city is sometimes called Gotham ?	4
What dangles over the tongue from the palate ?	1
Who created Dennis the Menace ?	3
What dummy received an honorary degree from Northwestern University ?	3
When was the first Wall Street Journal published ?	5
What countries have the largest areas of forest ?	4
How do I start a web based business ?	6
Name Alvin 's brothers	3
What is Eagle 's syndrome styloid process ?	6
How did Jayne Mansfield die ?	6
When did the royal wedding of Prince Andrew and Fergie take place ?	5
What actor said in A Day at the Races : `` Either he 's dead or my watch has stopped '' ?	3
What explorer was nicknamed Iberia 's Pilot ?	3
CNN began broadcasting in what year ?	5
What is a ball that hits the foul pole called ?	1
What makes hamburgers taste like steakburgers ?	6
Which company created the Internet browser Mosaic ?	3
What are the rites accompanying the circumcision of a newly born-child in Judaism called ?	1
What was the education system in the 1966	1
What South American city has the world 's highest commercial landing field ?	4
How can I find out which cities have cable-modem access ?	6
What is Betsy Ross famous for ?	6
How many species of sharks are there ?	5
What is `` snoogans '' ?	6
How many people are there in the world ?	5
What shrubs can be planted that will be safe from deer ?	1
What organization 's offices were broken into at Watergate in 1972	3
What is the design of the ship Titanic ?	6
What does S.O.S. stand for ?	2
Name a technique widely used to detect birth defects ?	1
What is the daily requirement of folic acid for an expectant mother ?	6
What is the `` 7-minute cigarette '' ?	6
What four forms does gold occur in ?	1
What is the acreage of the Chappellet vineyard ?	5
How do you correctly say the word ` qigong ' ?	6
When did beethoven die ?	5
How much does a new railroad coal car cost ?	5
What two European countries entered the War of American Independence against the British ?	4
What is the filmmakers collabrative ?	6
What Russian composer 's Prelude in C Sharp Minor brought him fame and fortune ?	3
What caused Harry Houdini 's death ?	6
Who was the mother of the man who would not be king , the duke of Windsor ?	3
How many revolutions does a standard LP make in three minutes ?	5
What is the name of the tallest mountain in the world ?	4
Where can I find a review of Nightmare on Elm Street in a film journal ?	4
What 's the slowest Olympic swimming stroke ?	1
What was the name of the first Russian astronaut to do a spacewalk ?	3
What disease is transmitted by the Anopheles mosquito ?	1
What rum is so `` mixable '' it is a one-brand bar ?	1
How many South American countries have the letter Z in their names ?	5
What is the contents of proposition 98 ?	6
Where was George Washington born ?	4
How many people on the ground were killed from the bombing of Pan Am Flight 103	5
Who wrote NN DT NNP NNP '' ?	3
What is paracetamol ?	6
What are the powers and weaknesses of Green Lantern 's ring ?	6
Which mosquito 's bite draws blood , DT NN CC DT NN .	1
When was the first steel mill in the United States built ?	5
What diminutive American female gymnast stole the show at the 1984	3
What is the origin of the name Katie ?	6
What schools in the Washington , DC NN NN VBP NN NN NN NN .	3
When did the Berlin Wall go up ?	5
Who is Terrence Malick ?	3
What instrument is Ray Charles best known for playing ?	1
What 's the meaning of the Latin battle cry : Ad arma , ad arma .	6
What is the mascot for Notre Dame University ?	1
What Las Vegas hotel burned in November , 1986	4
When did Mount St. Helen last have a significant eruption ?	5
CNN is the abbreviation for what ?	2
When did World War I start ?	5
How many feet are there in a fathom ?	5
What is a Canada two-penny black ?	6
What European city do Nicois live in ?	4
How can I find out what year a Beanie Baby was introduced ?	6
What is the classic definition of tragic hero ?	6
To what does Microsoft 's Windows 3	1
Who was President of Afghanistan in 1994	3
What are other ways of getting stretch marks besides pregnancy , weight loss , and weight lifting ?	1
What did brontosauruses eat ?	1
What color bottles do good Rhine wines come in ?	1
Who was the lead actress in the movie ` Sleepless in Seattle ' ?	3
Who was the 16th President of the United States ?	3
Who are the two sons of Ozzie and Harriet Nelson ?	3
What is molybdenum ?	6
When is Boxing Day ?	5
What is the lowest level of the American judiciary ?	1
When was the battle of the Somme fought ?	5
How many people did Randy Craft kill ?	5
What 's the official animal of Canada ?	1
When did Spielberg direct `` Jaws '' ?	5
What is the size of the largest akita ?	5
What animal has the biggest eyes ?	1
What is California 's capital ?	4
Who was the author of the book about computer hackers called `` The Cuckoo 's Egg : Tracking a Spy Through the Maze of Computer Espionage '' ?	3
Who was the founding member of the Pink Floyd band ?	3
What European country is home to the beer-producing city of Budweis ?	4
How do I find the balance of my social security account ?	6
What is the history of Valentine 's Day cards ?	6
Where was Christopher Columbus born ?	4
What do Italians call Florence ?	1
How do you get to the top of the Eiffel Tower ?	6
What does ` PSI ' stand for ?	2
What sea did the Romans call mare nostrum ?	4
What 's the term for a bet before cards are dealt ?	1
Which came first , according to Genesis 1	1
What city did the Flintstones live in ?	4
What is Latin for incompetent ?	1
What chemicals are used in lethal injection ?	1
What toy company is the world 's No.1	3
What board game does a `` wood-pusher '' play poorly ?	1
Which Doonesbury character was likely to turn into a werewolf ?	3
What is the abbreviation for micro ?	2
What are the 7 articles of the constitution ?	1
Who has won the most Super Bowls ?	3
What does NASDAQ stand for ?	2
What is BPH ?	2
What is the fastest commercial automobile that can be bought in the US ?	1
What stadium do the Miami Dolphins play their home games in ?	4
Who has the only speaking role in `` Silent Movie '' ?	3
Why is poop sometimes different colors ?	6
What was Einstein 's IQ ?	5
What day was Pearl Harbor attacked in 1942	5
What girl 's name is `` Teddy '' an affectionate form of ?	3
What state is John F. Kennedy buried in ?	4
What is the best way to remove wallpaper ?	1
What U.S. state has an element named for it ?	4
What company tabulates the ballots in voting for the Academy Awards ?	3
How did the tradition of best man start ?	6
How many years ago did the ship Titanic sink ?	5
What is the deepest area of the Arctic Ocean ?	4
What are Halloween 's colors ?	1
How is silk screening done ?	6
What is the latitude and longitude of El Paso , Texas ?	5
Who made a boat out of gopher wood ?	3
Where can I find a `` Fifth Element '' screensaver ?	4
Which Bloom County resident wreaks havoc with a computer ?	3
How do you match a name to a social security number ?	6
How does a rainbow form ?	6
What is the normal resting heart rate of a healthy adult ?	5
What is the population of Ohio ?	5
How many calories are there in a Big Mac ?	5
Hazmat stands for what ?	6
What creature scares people in the film `` Jaws '' ?	1
What part did John Peter Zenger play in the deveopment of the newspaper in America ?	3
Who followed Caesar ?	3
What are the four elements ?	1
Who was the first woman golfer to earn a million ?	3
What 's the tallest piece on a chessboard ?	1
What is Answers.com 's address ?	4
Where can I buy movies on videotape online ?	4
Who does the advertizing for Frito-Lay ?	3
Who is the leading competitor of Trans Union Company ?	3
What product did Robert Conrad dare people to knock off his shoulder ?	1
Who invented the radio ?	3
What 's the American dollar equivalent for 8 pounds in the U.K. ?	5
What are the different approaches of systems analysis ?	1
How do doctors diagnose bone cancer ?	6
Who is the man behind the pig-the man who pulls the strings and speaks for Miss Piggy ?	3
What is the speed of the Mississippi River ?	5
What are the developmental stages of a swimmer ?	1
What actor first portrayed James Bond ?	3
What ocean is the largest in the world ?	4
Who was the first American poet to win the Nobel Prize for literature , in 1948 ?	3
What year did Jack Nicklaus join the Professional Golfers Association tour ?	5
How many sonnets did Shakespeare write ?	5
What causes the redness in your cheeks when you blush ?	6
Who won the Nobel Peace Prize in 1991	3
Who are the Challengers of the Unknown ?	3
Define the Pheonix Club ?	6
Which city did Christian Crusaders fight to recapture from the Muslims ?	4
What does it mean `` Rupee Depreciates '' ?	6
What gaming devices were dubbed `` Mississippi marbles '' and `` Memphis dominoes '' ?	1
Who was the first coach of the Cleveland Browns ?	3
How successful is arometherapy ?	6
What Jewish holiday saw the start of the 1973	1
How does a copier work ?	6
What is the speed of the Mississippi River ?	5
Who said of Super Bowl III in 1969 : `` We 'll win- I guarantee it '' ?	3
What is Dudley Do-Right 's horse 's name ?	1
Who declared : `` I am down on whores and I shan 't stop ripping them '' ?	3
Where does chocolate come from ?	4
What TV game show once saw a contestant admit to picking his toes in the shower ?	1
What Soviet leader owned a Rolls-Royce ?	3
Where can I find a case on Individuals with Disabilities Education Act of 1991	4
What war did Florence Nightingale tend the troops in ?	1
Who wrote the song , `` Stardust '' ?	3
How many Beatles ' records went #1	5
Who is the only prime minister of Canada to serve 22	3
What is the abbreviation of the company name ` General Motors ' ?	2
What mountains lie between the Arkansas and Missouri rivers ?	4
Who received the Will Rogers Award in 1989 ?	3
What is the function of RAM ?	6
What 's the closest G2	4
How many equal angles are there in an isosceles triangle ?	5
What is the fear of cockroaches called ?	1
What CBS soap opera was interrupted by the bulletin of John F. Kennedy 's assassination ?	1
What is the use of a 24-hour clock instead of a 12-hour clock ?	6
What was the name of the lawyer who represented Randy Craft ?	3
What United States President had dreamed that he was assassinated ?	3
What film did Lee Marvin win the 1965	1
Where is Basque country located ?	4
What product does `` Mrs. Olsen '' promote ?	1
What time of day did Emperor Hirohito die ?	5
What is dry ice ?	6
What 's the most powerful card in Euchre ?	1
What does `` intractable plantar keratoma '' mean ?	6
How many years did it take James Joyce to write Ulysses ?	5
What crop failure caused the Irish Famine ?	1
What South Korean city is served by Kimpo International Airport ?	4
How many types of dogs ' tails are there - three	5
What is the longest-running television series ?	1
What predators exist on Antarctica ?	1
What is the difference between a generator and an alternator ?	6
How is energy created ?	6
What beer advertised that it had `` three rings '' ?	1
What is the quantity of American soldiers still unaccounted for from the Vietnam war ?	5
What golfing accessory was patented by George Grant on December 12	1
What are the different types of plastic ?	1
How is it correct to say ` qigong ' ?	6
What was the highest mountain on earth before Mount Everest was discovered ?	4
Where was the Ligurian Republic , 1797-185	4
What country 's people are the top television watchers ?	4
When was the women 's suffrage amendment ratified ?	5
What Polynesian people inhabit New Zealand ?	3
What movie tour of the Roman empire features the admonition : `` Row well and live '' ?	1
What Nevada center has been dubbed The Biggest Little City in the World ?	4
What President lived at 219 North Delaware Street , Independence , Missouri ?	3
Give a reason for American Indians oftentimes dropping out of school .	6
Where must a soccer goalie stand to be permitted to handle the ball ?	4
What is the difference between classical conditioning and operant conditioning ?	6
In what U.S. state was the first woman governor elected ?	4
What are some interesting facts and information about dogsledding ?	6
What year did Hitler die ?	5
What famous model was married to Billy Joel ?	3
What kind of animal is Babar ?	1
What is Jane Goodall known for ?	6
What killed Bob Marley ?	1
How much money are Dumbo 's ears insured for ?	5
Who danced into stardom with Fred Astaire in 1941	3
Who is Stein Eriksen ?	3
What does the name Billie mean ?	6
Who is the fastest swimmer in the world ?	3
What is the highest peak in Africa ?	4
Where is Procter & Gamble headquartered in the U.S. ?	4
What desert has been called The Garden of Allah ?	4
What do bicornate animals have two of ?	1
What function does a community 's water tower serve ?	6
What is a fear of weakness ?	1
How many miles is it to Ohio from North Carolina ?	5
How much snow equals an inch of rain ?	5
What does G.M.T. stand for ?	2
What does Inuit and Eskimo mean ?	6
What song served as the closing theme of The Johnny Cash Show ?	1
What field sport did dentist William Beers promote and write a standard book of rules for ?	1
How do I tie dye clothes ?	6
When does the average teenager first have intercourse ?	5
Why doesn 't www.answers.com have any answers to my questions ?	6
What actor 's autobiography is titled All My Yesterdays ?	3
What Russian master spy lived in the U.S. under the name Emil Goldfus ?	3
Where 's the 19th hole on a golf course ?	4
What 's nature 's purpose for tornadoes ?	6
Who played the original Charlie 's Angels ?	3
Where can I find a person 's address from a telephone number ?	4
What English word comes from the Old French covrefeu , meaning cover fire ?	1
What musical instrument did Prewitt play in James Jones 's From Here to Eternity ?	1
Where did Sarge Steel get his metal hand ?	4
What makes popcorn pop ?	6
Who wrote The Night of the Iguana ?	3
Where does your hair grow the fastest ?	1
What country did King Gustav V reign over from 197 to 195	4
Who painted Mother and Child ?	3
What is the speed of the Mississippi River ?	5
In what area of the world was the Six Day War fought ?	4
What is the brightest star visible from Earth ?	4
What film marked Robert Redford 's directorial debut ?	1
What was Mao 's second name ?	3
What film or films has Jude Law appeared in ?	1
Where do hyenas live ?	4
Who is the `` Queen Mother '' ?	3
What 's the most commonly-spoken language in Belgium ?	1
Who has more DNA - a man or a woman ?	3
What are Maid-Rites ?	6
What children 's tale contains the line : `` Come , Cinderslut , and hold this skein of wool for me '' ?	1
What level of government or governmental agency is responsible for dealing with racism ?	3
How many referees work a soccer game ?	5
What cocktail do you concoct with whisky and sweet vermouth ?	1
How do you say `` fresh '' in Spanish ?	1
What do bee hives do in cranberry bogs ?	6
What caused the Lynmouth floods ?	6
When is the Tulip Festival in Michigan ?	5
Who came up with the name , El Nino ?	3
What movie did Madilyn Kahn star in with Gene Wilder ?	1
What type of bridge is the Golden Gate Bridge ?	1
What dictator has the nickname `` El Maximo '' ?	3
What stereo manufacturer is `` Slightly ahead of its time '' ?	3
What U.S. city is The Queen of the Pacific ?	4
What TV sitcom character had the maiden name Ethel Potter ?	3
What was the first Lifesaver flavor ?	1
Who kept the most famous diary in the English language ?	3
Where can I find out the top 1	4
How many degrees cooler is the inside of a cucumber than the air outside ?	5
What Spanish artist painted Crucifixion ?	3
What is the Jewish bible called ?	1
Why is the grass green ?	6
What is a firewall ?	6
What spy novelist served as Moscow correspondent for Reuter and The Times of London ?	3
Which oil company almost picked a word that meant `` stalled car '' in Japanese as its new international name ?	3
How long does it take for Spider-Man 's web to evaporate ?	5
Who was Randy Steven Craft 's lawyer ?	3
What was known as the Spice Island ?	4
Who was the first host of Person to Person ?	3
Name the Ranger who was always after Yogi Bear .	3
What deck of cards includes the Wheel of Fortune , the Lovers , and Death ?	1
What does the Statue of Liberty wear on her feet ?	1
Who is the superstar in rent-a-cars ?	3
McCarren Airport is located in what city ?	4
What household facility contains a float ball , ballcock , and overflow tube ?	1
What was the name of Betty Boop 's dog ?	1
What fraction of a beaver 's life is spent swimming ?	5
What was the Bridge of San Luis Rey made of ?	1
What do economists do ?	6
What country has the largest sheep population ?	4
What do I need to do to take my dog with me to live in Dominica , West Indies for a year ?	6
What country is the world 's largest importer of cognac ?	4
How many years is Johnnie Walker Black Label aged ?	5
What does SIDS stand for ?	2
What is Grenada 's main commodity export ?	1
How much would a black-and-white 1-cent stamp be worth , Thomas Jefferson on it , ?	5
What makes a clitoris sensitive ?	6
What country has the most time zones , with 11	4
What `` magic '' does Mandrake employ ?	1
Who is the president of Stanford University ?	3
Whose first presidential order was : `` Let 's get this goddamn thing airborne '' ?	3
What was introduced commercially by Bayer A.G. of Leverkusen , in 1899 ?	1
What city is Logan Airport in ?	4
What is a nanometer ?	6
How many innings are there in a regulation softball game ?	5
When did CNN go on the air ?	5
What is the largest city on the Great Lakes ?	4
What is the telephone number for the University of Kentucky ?	5
Who invented baseball ?	3
How many wives did Brigham Young have ?	5
What product on the market is good for hiding facial scars ?	1
How long is the Coney Island boardwalk ?	5
What city gained renown for its pea-soup fogs ?	4
What does `` Janelle '' mean ?	6
How do I get another city 's newspaper ?	6
Name a movie about the Sioux Indians starring Kevin Costner .	1
Who was shot in the back during a Poker game in Deadwood , the Dakota territory ?	3
What are the distinct physical characterstics of the Arabian horse ?	6
What is a fear of thunder ?	1
What animal has killed the most people ?	1
How many colleges are in Wyoming ?	5
What Russian seaport has a name meaning `` Lord of the East '' ?	4
Where can stocks be traded on-line ?	4
When was the Battle of Hastings ?	5
What kind of file has the extension .dbf ?	1
When did Muhammad live ?	5
What then-derogatory term was applied to the painters Monet , Sisley , Pissarro , Renoir and Degas ?	1
What is a wop ?	6
Where do rocks come from ?	6
How do I stop background noise in a car stereo ?	6
Where do people mountain climb in Nepal ?	4
What is the best college in the country ?	3
What is viscosity ?	6
What was the name of the sitcom that Alyssa Milano starred in with Tony Danza ?	1
What are the Nordic nations ?	4
Where on the Internet can I get information about the Fifth Amendment on the American Bill of Rights ?	4
What U.S. state borders Illinois to the north ?	4
Name a film in which Jude Law acted .	1
What is the temperature for baking Peachy Oat Muffins ?	5
What is a fear of bees ?	1
What Vladimir Nabokov novel features Professor Humbert in love with a 12-year-old girl ?	1
What is a green bog ?	6
Where did the myth of Santa Claus originate ?	4
What does a chairbound basophobic fear ?	1
What city is served by Logan International Airport ?	4
What wrestling star became `` The Incredible Hulk '' ?	3
What attracts tourists to Reims ?	4
What game do Steve McQueen and Edward G. Robinson play in The Cincinnati Kid ?	1
What fastener did Whitcomb Judson patent in 1893	1
What 's an auberge in France ?	6
Who was the star of the 1965	3
Where is Procter & Gamble based in the U.S. ?	4
What army was founded by William Booth and his wife Catherine ?	3
What does ribavirin consist of ?	1
Name the soft drink that is `` number one in the sun . ''	1
What is the web address of the list of e-mail addresses of members of the House of Representatives ?	4
What was her real name ?	3
Why are the ears your center of balance ?	6
Who invented the toothbrush ?	3
What was the name of that popular song the Creeps sang ?	1
Where is the Abominable Snowman said to wander ?	4
What is a fear of being alone ?	1
How many dots make up the symbol for `` because '' ?	5
What do you get by adding Lactobacillus bulgaricus to milk ?	1
When reading classified ads , what does EENTY : other stand for ?	2
How many hearts does an octopus have ?	5
What plant has the largest seed ?	1
What was the only country you were allowed to drive into Israel from in 1979 ?	4
What 's approaching when a cyclist shouts : `` Oil '' ?	1
What baseball star turned down a $1	3
What kind of sport is often associated with hooligans ?	1
What video game hero do some of his fans call Chomper ?	3
How many holes are there in a tenpin bowling ball ?	5
What is the longest word in the English language ?	1
In What city or state do the most gay men live in ?	4
What TV comediennes 's characters include former movie star Nora Desmond , secretary Mrs. Wiggins and a housewife named Eunice ?	3
What is `` the bear of beers '' ?	1
Name the operating system that runs on IBM-compatible machines .	1
What does the name `` Justin '' mean ?	6
What percentage of the body is muscle ?	5
What color of dry wine should be served with veal roasts and chops ?	1
What is a golf ball made of ?	1
What is the Amish religion ?	6
What does an average daycare provider get paid in New England ?	5
What was the name of the 187s Irish terrorist group in Pennsylvania mining areas ?	3
Who played the Ringo Kid in the 1939 film Stagecoach ?	3
Who died 1	3
What is the `` coppertop '' battery ?	6
What sign is The Water Carrier the zodiacal symbol for ?	1
What animals do you find in the stock market ?	1
What is color ?	6
When is the site www.questions.com going to open ?	5
What did Shostakovich write for Rostropovich ?	1
What first name was Nipsy Russell given at birth ?	3
How can I get some free technical information on Electric Vehicle ?	6
Who is the youngest of the Beatles ?	3
How did shipyard inspector James J. Kilroy designate equipment as being satisfactory ?	6
What is a Jellicle Cat ?	6
Where can I find the best free evidence for debate about Russia ?	4
What is Bill Gates of Microsoft E-mail address ?	4
What is the second hardest substance ?	1
Why did several San Diego schools stop serving apples to students ?	6
What Russian city boasts the Hermitage Museum ?	4
When is Bastille Day ?	5
What makes a tornado turn ?	6
How many shots can a stock M16 hold ?	5
What two colors are you blind to if you suffer from protanopia ?	1
Why do n't you guys have some sort of contest where you ask a question and whoever finds the answers wins a prize ?	6
Who is Coronado ?	3
What was the name of the movie that starred Sharon Stone and Arnold Schwarzenegger ?	1
What is artificial intelligence ?	6
What do flatfish eat ?	1
Who was the first Holy Roman Emperor ?	3
What can I use to remove the stubborn gummed labels from some diskettes ?	1
What day of the week sees the most fatal car accidents ?	5
What is the origin of the word , magic ?	6
What sport do you shag flies in ?	1
What is white chocolate ?	6
Where is Trinidad ?	4
Name the organization that is presided by a Security Council .	3
Who graced the airwaves with such pearls as `` Do ya lo-o-ove me ? Get naked , baby ! '' ?	3
What kind of wine is Spumante ?	1
Who portrayed portly criminologist Carl Hyatt on Checkmate ?	3
How do you say I love you in Spanish ?	1
What does the name Gina mean ?	6
What is the most advanced handheld calculator in the world ?	1
How fast is light ?	5
What is the belt of low pressure around the equator called ?	1
What are shooting stars ?	6
Whom did the Chicago Bulls beat in the 1993	3
When was the first American encyclopedia published ?	5
What 's the tallest building in New York City ?	4
How is Easter Sunday 's date determined ?	6
What is the Motto for the State of Maryland ?	6
Who is Desmond Tutu ?	3
Where can I find information on the Narragansett Indians and other tribes in Rhode Island ?	4
Name a tiger that is extinct .	1
How many quarters equal a pound ?	5
What kind of books does Fodor 's publish ?	1
What are the first names of Rowan and Martin , the stars of TV 's Laugh-In ?	3
What chapter of the Bible has the most verses ?	5
Who is the worst US President ever ?	3
What Asian leader was known as The Little Brown Saint ?	3
What is the abbreviated expression for the National Bureau of Investigation ?	2
How fast does the fastest car go ?	5
What is the highest mountain in the world ?	4
What arch can you see from the Place de la Concorde ?	4
Who sings the song `` Drink to me with thine eyes '' by Ben Johnson ?	3
How long should a person wash their hands before they are clean ?	5
Which way do you turn your Bic to increase the flame - clockwise or counterclockwise ?	4
Which is the wealthiest country in the world ?	4
How can I find a phone number of someone if I only know their email address ?	6
How can you contact play producers and promoters on-line ?	6
Who is the monarch of the United Kingdom ?	3
What is a fear of passing high objects ?	1
What do players try to do when the music stops in a game of musical chairs ?	6
What are the top ten most common girl names in the US ?	3
Why is black the color of mourning in the West ?	6
What is the rarest coin ?	1
What Judith Rossner novel was made into a film starring Diane Keaton ?	1
